"Magnitud","Time"
0.1748212,865.445542699361
0.1845485,865.465977199361
0.2116543,865.486411699361
-0.4067562,865.690756699361
-0.3449602,865.711191199361
-0.2337567,865.752060199361
-0.1843348,865.772494699361
0.0074652,865.874667199361
0.032636,865.895101699361
0.2746748,866.140315699361
0.3136801,866.160750199361
0.0972257,866.222053699361
-0.2164584,866.242488199361
-0.4160739,866.262922699361
-0.4765159,866.283357199361
-0.3641775,866.324226199361
-0.3062651,866.344660699361
-0.201368,866.385529699361
-0.1552745,866.405964199361
-0.1092914,866.426398699361
-0.0684855,866.446833199361
-0.0346573,866.467267699361
0.0490603,866.528571199361
0.0715678,866.549005699361
0.1147929,866.589874699361
0.1380903,866.610309199361
0.1766141,866.651178199361
0.1758276,866.671612699361
0.1746525,866.692047199361
-0.3377232,866.875957699361
-0.4685399,866.896392199361
-0.4465744,866.916826699361
-0.3861192,866.937261199361
-0.2710486,866.978130199361
-0.2192859,866.998564699361
-0.125722,867.039433699361
-0.0836614,867.059868199361
-0.0145047,867.100737199361
0.0147417,867.121171699361
0.2848367,867.386820199361
0.322832,867.407254699361
0.3334044,867.427689199361
0.2660021,867.448123699361
-0.0026239,867.468558199361
-0.437313,867.509427199361
-0.4595607,867.529861699361
-0.3484824,867.570730699361
-0.291545,867.591165199361
-0.2378095,867.611599699361
-0.1865528,867.632034199361
0.1774438,867.897682699361
0.1732856,867.918117199361
0.1943408,867.958986199361
0.2280611,867.979420699361
0.3075155,868.020289699361
0.3319254,868.040724199361
-0.1826836,868.102027699361
-0.3745771,868.122462199361
-0.2567566,868.224634699361
-0.2066516,868.245069199361
-0.0411233,868.326807199361
-0.0097329,868.347241699361
0.042174,868.388110699361
0.0609391,868.408545199361
0.251529,868.612890199361
0.2911044,868.633324699361
-0.2982548,868.735497199361
-0.4444038,868.755931699361
-0.2242596,868.858104199361
-0.1739714,868.878538699361
0.1660967,869.123752699361
0.1713111,869.144187199361
0.1702998,869.164621699361
0.1763372,869.185056199361
0.1997134,869.205490699361
0.2758045,869.246359699361
0.3120213,869.266794199361
0.2701111,869.307663199361
0.0294584,869.328097699361
-0.2892902,869.450704699361
-0.236772,869.471139199361
-0.1458511,869.512008199361
-0.1043133,869.532442699361
0.1112944,869.695918699361
0.1359994,869.716353199361
0.1715077,869.757222199361
0.168239,869.777656699361
0.2219473,869.838960199361
0.2608992,869.859394699361
0.297822,869.879829199361
0.3223573,869.900263699361
0.2999256,869.920698199361
-0.1509776,869.961567199361
-0.3364926,869.982001699361
-0.4184518,870.022870699361
-0.3627069,870.043305199361
-0.2067159,870.104608699361
-0.1611773,870.125043199361
-0.0139986,870.206781199361
0.0143281,870.227215699361
0.0747591,870.288519199361
0.1018055,870.308953699361
0.1496195,870.349822699361
0.167264,870.370257199361
0.167047,870.411126199361
0.1786441,870.431560699361
0.244308,870.472429699361
0.2831152,870.492864199361
0.3161157,870.533733199361
0.2237315,870.554167699361
-0.0592466,870.799381699361
-0.0266261,870.819816199361
0.0304268,870.860685199361
0.0524866,870.881119699361
0.0942841,870.921988699361
0.1168814,870.942423199361
0.0589069,871.187637199361
-0.1911356,871.208071699361
-0.4314564,871.248940699361
-0.3950125,871.269375199361
-0.2409554,871.330678699361
-0.1947155,871.351113199361
0.0439541,871.494154699361
0.0656273,871.514589199361
0.1057378,871.555458199361
0.1299352,871.575892699361
0.1532943,871.596327199361
0.1665027,871.616761699361
0.1659427,871.637196199361
0.2153188,871.698499699361
0.2545726,871.718934199361
-0.2959379,871.841541199361
-0.420711,871.861975699361
-0.3089669,871.923279199361
-0.2575677,871.943713699361
-0.0499926,872.045886199361
-0.0189673,872.066320699361
0.0350015,872.107189699361
0.0577991,872.127624199361
0.0768176,872.148058699361
0.097681,872.168493199361
0.1653882,872.270665699361
0.1763648,872.291100199361
-0.4199307,872.495445199361
-0.3792146,872.515879699361
-0.1396305,872.618052199361
-0.1000186,872.638486699361
-0.0315399,872.679355699361
-0.0004321,872.699790199361
0.0256661,872.720224699361
0.0494534,872.740659199361
0.0689029,872.761093699361
0.0897196,872.781528199361
0.1110162,872.801962699361
0.1707769,872.904135199361
0.1909649,872.924569699361
0.3158474,873.006307699361
0.2775763,873.026742199361
-0.3938993,873.128914699361
-0.3425156,873.149349199361
-0.2443529,873.190218199361
-0.1989299,873.210652699361
-0.1558277,873.231087199361
-0.1152118,873.251521699361
-0.0773593,873.271956199361
-0.0439235,873.292390699361
0.0166126,873.333259699361
0.0410881,873.353694199361
0.0801778,873.394563199361
0.1019958,873.414997699361
0.1243622,873.435432199361
0.1655865,873.496735699361
0.1668319,873.517170199361
0.2110384,873.558039199361
0.2463932,873.578473699361
0.2852756,873.598908199361
0.3023421,873.639777199361
0.1821092,873.660211699361
-0.2592661,873.701080699361
-0.3976949,873.721515199361
-0.3059436,873.782818699361
-0.2572627,873.803253199361
-0.1707195,873.844122199361
-0.1307968,873.864556699361
-0.0573709,873.905425699361
-0.0241927,873.925860199361
0.0930404,874.028032699361
0.1142198,874.048467199361
0.1572469,874.089336199361
0.1636208,874.109770699361
0.2180456,874.804543699361
0.257146,874.824978199361
0.3131231,874.865847199361
0.2816959,874.886281699361
-0.1373924,874.927150699361
-0.2954744,874.947585199361
-0.2930576,875.029323199361
-0.2468524,875.049757699361
-0.083942,875.131495699361
-0.048345,875.151930199361
-0.0160072,875.172364699361
0.0377436,875.213233699361
0.0603643,875.233668199361
0.0999032,875.274537199361
0.1205309,875.294971699361
0.1675817,875.376709699361
0.1799402,875.397144199361
0.2056326,875.417578699361
0.2419591,875.438013199361
0.2779832,875.458447699361
0.304041,875.499316699361
0.2018622,875.519751199361
-0.0614068,875.540185699361
-0.2295004,875.560620199361
-0.3844834,875.581054699361
-0.405252,875.601489199361
-0.3113913,875.642358199361
-0.2625057,875.662792699361
-0.2167754,875.683227199361
-0.1346121,875.724096199361
-0.096652,875.744530699361
-0.0289409,875.785399699361
0.0010723,875.805834199361
0.0724148,875.867137699361
0.0916351,875.887572199361
0.1338826,875.928441199361
0.1545614,875.948875699361
0.1653609,875.989744699361
0.1733776,876.010179199361
0.1915228,876.030613699361
0.2294822,876.051048199361
0.3011093,876.091917199361
0.312971,876.112351699361
-0.3791439,876.234958699361
-0.3302359,876.255393199361
0.0179498,876.439303699361
0.0409221,876.459738199361
0.0834954,876.500607199361
0.1040394,876.521041699361
0.1476668,876.561910699361
0.1619672,876.582345199361
0.1651826,876.602779699361
0.1687928,876.623214199361
0.1847484,876.643648699361
0.2141718,876.664083199361
0.2511888,876.684517699361
0.2876223,876.704952199361
0.3110138,876.725386699361
-0.2681805,876.807124699361
-0.3978989,876.827559199361
-0.298145,876.888862699361
-0.2512984,876.909297199361
-0.1664118,876.950166199361
-0.1269636,876.970600699361
-0.0545729,877.011469699361
-0.0226275,877.031904199361
0.034057,877.072773199361
0.0559891,877.093207699361
0.1687387,877.236249199361
0.1772188,877.256683699361
0.2028085,877.277118199361
0.2367372,877.297552699361
0.3047213,877.338421699361
0.3062545,877.358856199361
-0.2043094,877.420159699361
-0.3692516,877.440594199361
-0.4077786,877.461028699361
-0.3681144,877.481463199361
-0.1422635,877.583635699361
-0.1032218,877.604070199361
-0.0667548,877.624504699361
-0.0341427,877.644939199361
-0.0031499,877.665373699361
0.1311365,877.787980699361
0.1531052,877.808415199361
0.1645483,877.828849699361
0.172836,877.869718699361
0.1930612,877.890153199361
0.2257103,877.910587699361
0.2616133,877.931022199361
0.2954027,877.951456699361
-0.2408419,878.155801699361
-0.1977025,878.176236199361
-0.0809565,878.237539699361
-0.0461794,878.257974199361
0.0148076,878.298843199361
0.0407135,878.319277699361
0.1601213,878.441884699361
0.1680666,878.462319199361
0.2116214,878.523622699361
0.2473158,878.544057199361
0.2842395,878.564491699361
0.3105458,878.584926199361
0.2992651,878.605360699361
0.1823732,878.625795199361
-0.0850763,878.646229699361
-0.4050324,878.707533199361
-0.3584085,878.727967699361
-0.3065106,878.748402199361
-0.2586583,878.768836699361
-0.172753,878.809705699361
-0.1331854,878.830140199361
0.055855,878.952747199361
0.0756439,878.973181699361
0.1384441,879.034485199361
0.1578643,879.054919699361
0.1684514,879.095788699361
0.1764292,879.116223199361
0.1999206,879.136657699361
0.3032179,879.197961199361
0.3122623,879.218395699361
0.2469244,879.238830199361
0.0151279,879.259264699361
-0.1865037,879.279699199361
-0.3589367,879.300133699361
-0.4165696,879.320568199361
-0.3797606,879.341002699361
-0.276593,879.381871699361
-0.2310905,879.402306199361
-0.1478476,879.443175199361
-0.1093458,879.463609699361
-0.0069987,879.524913199361
0.0205982,879.545347699361
0.0887665,879.606651199361
0.1090983,879.627085699361
0.17243,879.729258199361
0.1892312,879.749692699361
0.259562,879.790561699361
0.2938522,879.810996199361
0.2903548,879.851865199361
0.1333183,879.872299699361
-0.1322915,879.892734199361
-0.2992455,879.913168699361
-0.205938,880.035775699361
-0.1639329,880.056210199361
0.0999975,880.240120699361
0.1218924,880.260555199361
0.1631616,880.301424199361
0.1698479,880.321858699361
0.1823483,880.362727699361
0.2086447,880.383162199361
0.2439734,880.403596699361
0.2813994,880.424031199361
0.3109615,880.444465699361
0.3116655,880.464900199361
0.2188754,880.485334699361
-0.0489267,880.505769199361
-0.23042,880.526203699361
-0.3989737,880.546638199361
-0.3724032,880.587507199361
-0.3190064,880.607941699361
-0.2694437,880.628376199361
-0.1798879,880.669245199361
-0.1402996,880.689679699361
-0.1016548,880.710114199361
-0.0649951,880.730548699361
-0.0308551,880.750983199361
0.0004814,880.771417699361
0.2300823,881.016631699361
0.2681441,881.037066199361
-0.175128,881.139238699361
-0.357648,881.159673199361
-0.3960779,881.200542199361
-0.3417713,881.220976699361
-0.2415061,881.261845699361
-0.196471,881.282280199361
0.0189268,881.404887199361
0.0441531,881.425321699361
0.0867904,881.466190699361
0.1073199,881.486625199361
0.1521948,881.527494199361
0.1684054,881.547928699361
0.1887898,881.609232199361
0.2184826,881.629666699361
0.3203948,881.690970199361
0.3076124,881.711404699361
-0.0555438,881.977053199361
-0.0220149,881.997487699361
0.0081244,882.017922199361
0.0355504,882.038356699361
0.0590317,882.058791199361
0.0797959,882.079225699361
0.1643575,882.160963699361
0.172392,882.181398199361
0.1798772,882.222267199361
0.2049898,882.242701699361
0.2804037,882.283570699361
0.3149635,882.304005199361
0.3229719,882.324439699361
0.2522067,882.344874199361
-0.0042993,882.365308699361
0.0513586,882.671826199361
0.0730279,882.692260699361
0.1143108,882.733129699361
0.1371861,882.753564199361
0.158475,882.773998699361
0.1726262,882.794433199361
-0.1590279,882.998778199361
-0.349934,883.019212699361
-0.4494024,883.039647199361
-0.3569625,883.080516199361
-0.3031223,883.100950699361
-0.2067478,883.141819699361
-0.1631022,883.162254199361
-0.0451589,883.223557699361
-0.0131412,883.243992199361
0.0168882,883.264426699361
0.0652946,883.305295699361
0.0871432,883.325730199361
0.1058612,883.346164699361
0.1289271,883.366599199361
0.1756315,883.448337199361
0.1874461,883.468771699361
0.2152691,883.489206199361
0.2527209,883.509640699361
0.2908616,883.530075199361
0.3219799,883.550509699361
0.2169615,883.591378699361
-0.0756002,883.611813199361
-0.4400332,883.673116699361
-0.3820826,883.693551199361
-0.273835,883.734420199361
-0.2253225,883.754854699361
-0.1812652,883.775289199361
-0.1385168,883.795723699361
-0.0978758,883.816158199361
-0.0597807,883.836592699361
-0.0267765,883.857027199361
0.0041383,883.877461699361
0.0324458,883.897896199361
0.056606,883.918330699361
0.078567,883.938765199361
0.0987109,883.959199699361
0.1204325,883.979634199361
0.143697,884.000068699361
0.2747665,884.143110199361
0.3100908,884.163544699361
-0.2133226,884.245282699361
-0.4098762,884.265717199361
-0.1141698,884.429193199361
-0.0745679,884.449627699361
0.0226037,884.510931199361
0.0478472,884.531365699361
0.1126345,884.592669199361
0.1366677,884.613103699361
0.1575161,884.633538199361
0.172619,884.653972699361
0.1750338,884.674407199361
0.2629777,884.756145199361
0.3032246,884.776579699361
0.3306237,884.797014199361
0.3152961,884.817448699361
0.1721536,884.837883199361
-0.1377317,884.858317699361
-0.3416758,884.878752199361
-0.4638785,884.899186699361
-0.4344956,884.919621199361
-0.2163394,885.001359199361
-0.1704302,885.021793699361
-0.0179351,885.103531699361
0.012499,885.123966199361
0.0402703,885.144400699361
0.1049852,885.205704199361
0.1277603,885.226138699361
0.1833109,885.328311199361
0.2091016,885.348745699361
0.247856,885.369180199361
0.3227382,885.410049199361
0.3294713,885.430483699361
-0.0342296,885.471352699361
-0.2693216,885.491787199361
0.001607,885.737001199361
0.0293172,885.757435699361
0.1197869,885.839173699361
0.1438485,885.859608199361
0.2001369,885.961780699361
0.2338084,885.982215199361
0.2740481,886.002649699361
0.3129242,886.023084199361
0.2992129,886.063953199361
0.100652,886.084387699361
-0.1974444,886.104822199361
-0.2063138,886.247863699361
-0.1608133,886.268298199361
-0.0092282,886.350036199361
0.0209829,886.370470699361
0.0466446,886.390905199361
0.0697554,886.411339699361
0.0892358,886.431774199361
0.1113901,886.452208699361
0.1361508,886.472643199361
0.1583856,886.493077699361
0.1767208,886.513512199361
0.1771915,886.533946699361
0.1778273,886.554381199361
0.2996099,886.636119199361
0.3290127,886.656553699361
0.2136306,886.697422699361
-0.1099728,886.717857199361
-0.3368388,886.738291699361
-0.3910372,886.799595199361
-0.3267394,886.820029699361
-0.1820314,886.881333199361
-0.1309146,886.901767699361
0.0070009,886.983505699361
0.032046,887.003940199361
0.128321,887.085678199361
0.1521858,887.106112699361
0.1717432,887.126547199361
-0.2974928,887.453499199361
-0.244615,887.473933699361
-0.1935639,887.494368199361
-0.1595948,887.514802699361
-0.1071325,887.535237199361
0.0748544,887.657844199361
0.0971785,887.678278699361
0.1422117,887.719147699361
0.166738,887.739582199361
0.1767031,887.780451199361
0.1796815,887.800885699361
0.1965788,887.821320199361
0.3098934,887.882623699361
0.3369954,887.903058199361
0.3183466,887.923492699361
0.1522389,887.943927199361
-0.1827097,887.964361699361
-0.4004126,887.984796199361
-0.4429041,888.025665199361
-0.3777137,888.046099699361
-0.3177073,888.066534199361
-0.2621427,888.086968699361
-0.21194,888.107403199361
0.0888,888.291313699361
0.1114437,888.311748199361
0.1600464,888.352617199361
0.1784106,888.373051699361
0.1812641,888.393486199361
0.176323,888.413920699361
0.1857237,888.434355199361
0.2157235,888.454789699361
0.2533622,888.475224199361
0.2867268,888.495658699361
0.3301903,888.516093199361
0.3358525,888.536527699361
0.2475388,888.556962199361
-0.0710052,888.577396699361
-0.3184114,888.597831199361
-0.4827316,888.618265699361
-0.3394049,888.679569199361
-0.2837048,888.700003699361
-0.1833247,888.740872699361
-0.1374344,888.761307199361
-0.0558503,888.802176199361
-0.0224441,888.822610699361
0.0343043,888.863479699361
0.0592145,888.883914199361
0.151205,888.965652199361
0.1724763,888.986086699361
0.1792968,889.006521199361
0.1767006,889.026955699361
0.1799888,889.047390199361
0.2036937,889.067824699361
0.3014732,889.169997199361
0.0676589,889.190431699361
-0.2389476,889.210866199361
-0.4458937,889.231300699361
-0.4295838,889.272169699361
-0.3656619,889.292604199361
-0.2528089,889.333473199361
-0.2028432,889.353907699361
-0.1558908,889.374342199361
-0.1115266,889.394776699361
-0.0355622,889.435645699361
-0.0043889,889.456080199361
0.0244578,889.476514699361
0.0494479,889.496949199361
0.0726094,889.517383699361
0.0943819,889.537818199361
0.1162058,889.558252699361
0.1419279,889.578687199361
0.1752814,889.660425199361
0.191699,889.680859699361
0.2235307,889.701294199361
0.2651568,889.721728699361
0.3058741,889.742163199361
0.3299616,889.783032199361
0.1942264,889.803466699361
-0.1491077,889.823901199361
-0.3763338,889.844335699361
-0.271391,889.946508199361
-0.2198559,889.966942699361
-0.1254429,890.007811699361
-0.083048,890.028246199361
-0.0137119,890.069115199361
0.0154146,890.089549699361
0.1086529,890.171287699361
0.1321905,890.191722199361
0.1586491,890.212156699361
0.1775209,890.232591199361
0.1780389,890.253025699361
0.1833519,890.293894699361
0.2114774,890.314329199361
0.2480895,890.334763699361
0.2922676,890.355198199361
0.3298751,890.375632699361
-0.4722536,890.477805199361
-0.471681,890.498239699361
-0.411417,890.518674199361
-0.3492262,890.539108699361
-0.1425598,890.620846699361
-0.0982135,890.641281199361
-0.0260705,890.682150199361
0.0045048,890.702584699361
0.1228394,890.804757199361
0.1477232,890.825191699361
0.1713005,890.845626199361
0.1804833,890.866060699361
0.1759623,890.886495199361
0.3165932,890.988667699361
0.3415252,891.009102199361
0.312336,891.029536699361
0.1125719,891.049971199361
-0.2158506,891.070405699361
-0.4365865,891.131709199361
-0.371492,891.152143699361
-0.3117971,891.172578199361
-0.2569678,891.193012699361
-0.2066895,891.213447199361
-0.1583534,891.233881699361
-0.1129793,891.254316199361
-0.0732698,891.274750699361
0.0683245,891.376923199361
0.089396,891.397357699361
0.112742,891.417792199361
0.137307,891.438226699361
0.1617578,891.458661199361
0.1764739,891.499530199361
0.1748634,891.519964699361
0.2181267,891.560833699361
0.2587521,891.581268199361
0.2997303,891.601702699361
0.3313624,891.622137199361
0.3307388,891.642571699361
0.2175585,891.663006199361
-0.1186804,891.683440699361
-0.3540357,891.703875199361
-0.4845196,891.724309699361
-0.4603893,891.744744199361
-0.3966886,891.765178699361
-0.3358213,891.785613199361
-0.2329371,891.826482199361
-0.179507,891.846916699361
-0.1326566,891.867351199361
0.0088188,891.949089199361
0.0347356,891.969523699361
0.0594935,891.989958199361
0.080592,892.010392699361
0.1024666,892.030827199361
0.1519704,892.071696199361
0.1737096,892.092130699361
0.178203,892.112565199361
0.1730786,892.132999699361
0.1799543,892.153434199361
0.2046236,892.173868699361
0.2433405,892.194303199361
0.2847756,892.214737699361
0.3232013,892.235172199361
0.3396024,892.255606699361
0.0129116,892.296475699361
-0.2701493,892.316910199361
-0.3556584,892.398648199361
-0.2975412,892.419082699361
-0.2459781,892.439517199361
-0.1933561,892.459951699361
-0.1457577,892.480386199361
-0.0632198,892.521255199361
-0.0293266,892.541689699361
0.0283386,892.582558699361
0.0527037,892.602993199361
0.1454848,892.684731199361
0.1679894,892.705165699361
0.1793985,892.725600199361
0.1738543,892.746034699361
0.1741237,892.766469199361
0.1897126,892.786903699361
0.2284973,892.807338199361
0.2706831,892.827772699361
0.3371119,892.868641699361
0.3160556,892.889076199361
-0.187397,892.929945199361
-0.3988255,892.950379699361
-0.37793,893.011683199361
-0.3182428,893.032117699361
-0.2116583,893.072986699361
-0.162687,893.093421199361
-0.116887,893.113855699361
-0.0777899,893.134290199361
-0.0432826,893.154724699361
-0.0115706,893.175159199361
0.0166355,893.195593699361
0.0411741,893.216028199361
0.0835564,893.256897199361
0.1055158,893.277331699361
0.1300874,893.297766199361
0.1557927,893.318200699361
0.172536,893.338635199361
0.1673177,893.379504199361
0.1799424,893.399938699361
0.2497008,893.440807699361
0.2919422,893.461242199361
0.3305408,893.502111199361
0.2348437,893.522545699361
-0.4698516,893.583849199361
-0.4576392,893.604283699361
-0.3374789,893.645152699361
-0.2815034,893.665587199361
-0.2295994,893.686021699361
-0.1796647,893.706456199361
-0.1327846,893.726890699361
-0.0922214,893.747325199361
-0.0537922,893.767759699361
-0.0217404,893.788194199361
0.0071189,893.808628699361
0.0332892,893.829063199361
0.0571547,893.849497699361
0.1000305,893.890366699361
0.1228969,893.910801199361
0.1681241,893.951670199361
0.1765489,893.972104699361
0.1746443,894.012973699361
0.1985286,894.033408199361
0.2763202,894.074277199361
0.3155532,894.094711699361
0.0501277,894.156015199361
-0.2393294,894.176449699361
-0.4283518,894.196884199361
-0.4182402,894.237753199361
-0.3577383,894.258187699361
-0.3012295,894.278622199361
-0.2479129,894.299056699361
-0.1974421,894.319491199361
-0.1058569,894.360360199361
-0.0670622,894.380794699361
0.023574,894.442098199361
0.0471407,894.462532699361
0.1134584,894.523836199361
0.1382786,894.544270699361
0.1751576,894.585139699361
0.1716177,894.605574199361
0.2597642,894.687312199361
0.301325,894.707746699361
0.3291372,894.728181199361
0.3147782,894.748615699361
0.1675548,894.769050199361
-0.156115,894.789484699361
-0.3613764,894.809919199361
-0.4700852,894.830353699361
-0.4392854,894.850788199361
-0.3800954,894.871222699361
-0.2165225,894.932526199361
-0.1682363,894.952960699361
-0.1219974,894.973395199361
-0.0462079,895.014264199361
-0.0136321,895.034698699361
0.0391974,895.075567699361
0.0597505,895.096002199361
0.1038252,895.136871199361
0.1269551,895.157305699361
0.1673788,895.239043699361
0.1772072,895.259478199361
0.2051685,895.279912699361
0.237826,895.300347199361
0.2855651,895.320781699361
0.3202141,895.341216199361
0.2440137,895.382085199361
-0.0463642,895.402519699361
-0.2839644,895.525126699361
-0.2340097,895.545561199361
-0.1384586,895.586430199361
-0.0958324,895.606864699361
-0.0249612,895.647733699361
0.003293,895.668168199361
0.07326,895.729471699361
0.0944221,895.749906199361
0.1161461,895.770340699361
0.1416682,895.790775199361
0.1645043,895.811209699361
0.1727326,895.831644199361
0.1686293,895.852078699361
0.1729103,895.872513199361
0.1928077,895.892947699361
0.2276247,895.913382199361
0.3059011,895.954251199361
0.3260513,895.974685699361
0.0784175,896.015554699361
-0.2108454,896.035989199361
-0.4181259,896.097292699361
-0.3583325,896.117727199361
-0.3016893,896.138161699361
-0.2490612,896.158596199361
-0.198683,896.179030699361
-0.1529729,896.199465199361
-0.1090628,896.219899699361
-0.0709884,896.240334199361
-0.0373773,896.260768699361
-0.0061013,896.281203199361
0.0207918,896.301637699361
0.1071769,896.383375699361
0.1311863,896.403810199361
0.1689674,896.465113699361
0.1659764,896.485548199361
0.1806604,896.505982699361
0.2137531,896.526417199361
0.2530827,896.546851699361
0.3105137,896.608155199361
0.1819852,896.628589699361
-0.3219042,896.669458699361
-0.4493444,896.689893199361
-0.3759376,896.730762199361
-0.3196057,896.751196699361
-0.2158172,896.792065699361
-0.1693044,896.812500199361
-0.1256598,896.832934699361
-0.0860198,896.853369199361
-0.0508722,896.873803699361
0.0596285,896.955541699361
0.0796963,896.975976199361
0.1739582,897.078148699361
0.1696688,897.098583199361
0.1775143,897.119017699361
0.2025054,897.139452199361
0.2386132,897.159886699361
0.2794807,897.180321199361
0.3127104,897.200755699361
-0.015392,897.262059199361
-0.2469142,897.282493699361
-0.4186085,897.302928199361
-0.4401337,897.323362699361
-0.3979125,897.343797199361
-0.341017,897.364231699361
-0.2857235,897.384666199361
-0.235007,897.405100699361
-0.1419945,897.445969699361
-0.1024121,897.466404199361
-0.0639702,897.486838699361
-0.0014994,897.527707699361
0.0244641,897.548142199361
0.0700694,897.589011199361
0.0899847,897.609445699361
0.112332,897.629880199361
0.1361797,897.650314699361
0.1581552,897.670749199361
0.1634041,897.711618199361
0.1686312,897.732052699361
0.2222065,897.772921699361
0.2607986,897.793356199361
0.2995068,897.813790699361
0.3192249,897.834225199361
0.2855805,897.854659699361
-0.1772053,897.895528699361
-0.3562512,897.915963199361
-0.4407472,897.936397699361
-0.4104803,897.956832199361
-0.3577356,897.977266699361
-0.3025273,897.997701199361
-0.2032518,898.038570199361
-0.158031,898.059004699361
-0.1157943,898.079439199361
-0.0780018,898.099873699361
-0.0428206,898.120308199361
0.0814398,898.222480699361
0.101104,898.242915199361
0.1166556,898.263349699361
0.1504986,898.283784199361
0.1648077,898.304218699361
0.1654042,898.324653199361
0.1646182,898.345087699361
0.1788212,898.365522199361
0.3146406,898.447260199361
0.3081291,898.467694699361
-0.0913809,898.508563699361
-0.2831762,898.528998199361
-0.4260218,898.549432699361
0.0315051,898.794646699361
0.0536293,898.815081199361
0.0736206,898.835515699361
0.0937215,898.855950199361
0.1153995,898.876384699361
0.1403399,898.896819199361
0.1619045,898.917253699361
0.1680317,898.937688199361
0.1640577,898.958122699361
0.1722928,898.978557199361
0.195685,898.998991699361
0.2314705,899.019426199361
0.2705236,899.039860699361
0.3039537,899.060295199361
0.3155867,899.080729699361
0.253024,899.101164199361
-0.2146834,899.142033199361
-0.3868295,899.162467699361
-0.3933081,899.203336699361
-0.3391481,899.223771199361
-0.2872802,899.244205699361
-0.2374262,899.264640199361
-0.1893697,899.285074699361
-0.1447436,899.305509199361
-0.1045242,899.325943699361
-0.0669577,899.346378199361
-0.0336814,899.366812699361
0.0224292,899.407681699361
0.0456123,899.428116199361
0.0867407,899.468985199361
0.1080537,899.489419699361
0.1542103,899.530288699361
0.167325,899.550723199361
-0.3143025,899.775502699361
-0.4207242,899.795937199361
-0.3526529,899.836806199361
-0.300875,899.857240699361
-0.1192871,899.938978699361
-0.081862,899.959413199361
0.0110625,900.020716699361
0.0370474,900.041151199361
0.0579453,900.061585699361
0.0774452,900.082020199361
0.0988068,900.102454699361
0.1214403,900.122889199361
0.1636616,900.163758199361
0.1651385,900.184192699361
0.2776703,900.286365199361
0.3080844,900.306799699361
0.208563,900.347668699361
-0.0596996,900.368103199361
-0.2440724,900.388537699361
-0.2705225,900.490710199361
-0.2225988,900.511144699361
-0.1769806,900.531579199361
-0.134745,900.552013699361
-0.0953004,900.572448199361
-0.0597267,900.592882699361
-0.0279637,900.613317199361
0.0283193,900.654186199361
0.0504441,900.674620699361
0.0705268,900.695055199361
0.1657252,900.797227699361
0.1642777,900.817662199361
0.2251657,900.878965699361
0.2629321,900.899400199361
-0.3888401,901.062876199361
-0.3389893,901.083310699361
-0.1495054,901.165048699361
-0.1084977,901.185483199361
0.018905,901.267221199361
0.0420119,901.287655699361
0.0641546,901.308090199361
0.0823367,901.328524699361
0.103169,901.348959199361
0.1648133,901.430697199361
0.1664014,901.451131699361
0.1816427,901.471566199361
0.2123209,901.492000699361
0.2925252,901.573738699361
0.1525914,901.594173199361
-0.1170365,901.614607699361
-0.2800212,901.635042199361
-0.1637067,901.778083699361
-0.1245766,901.798518199361
-0.0848745,901.818952699361
0.1619976,902.023297699361
0.1670348,902.043732199361
0.1662361,902.064166699361
-0.0306421,902.227642699361
-0.213198,902.248077199361
-0.3760577,902.268511699361
-0.4123386,902.288946199361
-0.3711197,902.309380699361
-0.3185461,902.329815199361
-0.2233828,902.370684199361
-0.1789406,902.391118699361
-0.1380942,902.411553199361
-0.0987456,902.431987699361
-0.0638188,902.452422199361
-0.0003937,902.493291199361
0.0264762,902.513725699361
0.0506803,902.534160199361
0.0699624,902.554594699361
0.1547713,902.636332699361
0.16596,902.656767199361
0.3078572,902.799808699361
0.2673193,902.820243199361
0.0800993,902.840677699361
-0.1578241,902.861112199361
-0.3199128,902.881546699361
-0.4092146,902.901981199361
-0.3867441,902.922415699361
-0.3360596,902.942850199361
-0.2863599,902.963284699361
-0.240369,902.983719199361
-0.1964393,903.004153699361
-0.1539816,903.024588199361
-0.1135845,903.045022699361
-0.0119606,903.106326199361
0.0155626,903.126760699361
0.0401244,903.147195199361
0.0624038,903.167629699361
0.0822185,903.188064199361
0.1012289,903.208498699361
0.1234721,903.228933199361
0.1446943,903.249367699361
-0.2568223,903.596754199361
-0.2122812,903.617188699361
-0.1282234,903.658057699361
-0.091387,903.678492199361
-0.0558976,903.698926699361
-0.0238483,903.719361199361
0.006282,903.739795699361
0.031847,903.760230199361
0.1357385,903.862402699361
0.1570563,903.882837199361
0.1651806,903.903271699361
0.1645377,903.923706199361
0.174813,903.944140699361
0.1974635,903.964575199361
0.2670043,904.005444199361
0.2985618,904.025878699361
0.3065775,904.046313199361
-0.3753513,904.168920199361
-0.3250486,904.189354699361
-0.2762338,904.209789199361
-0.0696444,904.311961699361
-0.0362243,904.332396199361
-0.006001,904.352830699361
0.0223159,904.373265199361
0.0461249,904.393699699361
0.0664594,904.414134199361
0.0861863,904.434568699361
0.1073015,904.455003199361
0.1626338,904.516306699361
0.1661448,904.536741199361
0.218958,904.598044699361
0.2552635,904.618479199361
0.3095153,904.659348199361
0.2805719,904.679782699361
-0.408528,904.761520699361
-0.3939743,904.781955199361
-0.3449926,904.802389699361
-0.2946206,904.822824199361
-0.2481676,904.843258699361
